Temperature dependence of enthalpy
  T       Zn(NO3)2         NH2CH2COOH       C6H8O7           O2               ZnO              CO2              H2O              N2               C                
2257      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60744.182814    -68721.785448    -37338.848650    15597.378586     9999.280611      
2258      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60732.267814    -68706.891448    -37325.995200    15606.237981     10005.238611     
2259      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60720.352814    -68691.997448    -37313.139290    15615.098279     10011.196611     
2260      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60708.437814    -68677.103448    -37300.280920    15623.959478     10017.154611     
2261      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60696.522814    -68662.209448    -37287.420090    15632.821580     10023.112611     
2262      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60684.607814    -68647.315448    -37274.556800    15641.684583     10029.070611     
2263      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60672.692814    -68632.421448    -37261.691050    15650.548489     10035.028611     
2264      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60660.777814    -68617.527448    -37248.822840    15659.413297     10040.986611     
2265      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60648.862814    -68602.633448    -37235.952170    15668.279007     10046.944611     
2266      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60636.947814    -68587.739448    -37223.079040    15677.145619     10052.902611     
2267      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60625.032814    -68572.845448    -37210.203450    15686.013133     10058.860611     
2268      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60613.117814    -68557.951448    -37197.325400    15694.881549     10064.818611     
2269      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60601.202814    -68543.057448    -37184.444890    15703.750867     10070.776611     
2270      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60589.287814    -68528.163448    -37171.561920    15712.621087     10076.734611     
2271      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60577.372814    -68513.269448    -37158.676490    15721.492209     10082.692611     
2272      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60565.457814    -68498.375448    -37145.788600    15730.364234     10088.650611     
2273      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60553.542814    -68483.481448    -37132.898250    15739.237160     10094.608611     
2274      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60541.627814    -68468.587448    -37120.005440    15748.110988     10100.566611     
2275      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60529.712814    -68453.693448    -37107.110170    15756.985719     10106.524611     
2276      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60517.797814    -68438.799448    -37094.212440    15765.861351     10112.482611     
2277      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60505.882814    -68423.905448    -37081.312250    15774.737886     10118.440611     
2278      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60493.967814    -68409.011448    -37068.409600    15783.615322     10124.398611     
2279      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60482.052814    -68394.117448    -37055.504490    15792.493661     10130.356611     
2280      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60470.137814    -68379.223448    -37042.596920    15801.372902     10136.314611     
2281      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60458.222814    -68364.329448    -37029.686890    15810.253044     10142.272611     
2282      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60446.307814    -68349.435448    -37016.774400    15819.134089     10148.230611     
2283      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60434.392814    -68334.541448    -37003.859450    15828.016035     10154.188611     
2284      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60422.477814    -68319.647448    -36990.942040    15836.898884     10160.146611     
2285      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60410.562814    -68304.753448    -36978.022170    15845.782635     10166.104611     
2286      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60398.647814    -68289.859448    -36965.099840    15854.667287     10172.062611     
2287      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60386.732814    -68274.965448    -36952.175050    15863.552842     10178.020611     
2288      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60374.817814    -68260.071448    -36939.247800    15872.439299     10183.978611     
2289      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60362.902814    -68245.177448    -36926.318090    15881.326658     10189.936611     
2290      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60350.987814    -68230.283448    -36913.385920    15890.214918     10195.894611     
2291      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60339.072814    -68215.389448    -36900.451290    15899.104081     10201.852611     
2292      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60327.157814    -68200.495448    -36887.514200    15907.994146     10207.810611     
2293      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60315.242814    -68185.601448    -36874.574650    15916.885112     10213.768611     
2294      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60303.327814    -68170.707448    -36861.632640    15925.776981     10219.726611     
2295      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60291.412814    -68155.813448    -36848.688170    15934.669752     10225.684611     
2296      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60279.497814    -68140.919448    -36835.741240    15943.563424     10231.642611     
2297      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60267.582814    -68126.025448    -36822.791850    15952.457999     10237.600611     
2298      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60255.667814    -68111.131448    -36809.840000    15961.353476     10243.558611     
2299      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60243.752814    -68096.237448    -36796.885690    15970.249854     10249.516611     
2300      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60231.837814    -68081.343448    -36783.928920    15979.147135     10255.474611     
2301      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60219.922814    -68066.449448    -36770.969690    15988.045317     10261.432611     
2302      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60208.007814    -68051.555448    -36758.008000    15996.944402     10267.390611     
2303      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60196.092814    -68036.661448    -36745.043850    16005.844389     10273.348611     
2304      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60184.177814    -68021.767448    -36732.077240    16014.745277     10279.306611     
2305      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60172.262814    -68006.873448    -36719.108170    16023.647067     10285.264611     
2306      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60160.347814    -67991.979448    -36706.136640    16032.549760     10291.222611     
2307      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60148.432814    -67977.085448    -36693.162650    16041.453354     10297.180611     
2308      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60136.517814    -67962.191448    -36680.186200    16050.357850     10303.138611     
2309      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60124.602814    -67947.297448    -36667.207290    16059.263249     10309.096611     
2310      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60112.687814    -67932.403448    -36654.225920    16068.169549     10315.054611     
2311      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60100.772814    -67917.509448    -36641.242090    16077.076751     10321.012611     
2312      -110182.400000   -122699.120000   -360566.320000   1099.828701      -60088.857814    -67902.615448    -36628.255800    16085.984855     10326.970611     
